date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-06-04 06:13:37,Colon_Gabe,,0,0,4,"A new generation has arrived #BlackLivesMatter #Justice4GeorgeRVA",,,#BlackLivesMatter #BlackLivesMatter #Justice4GeorgeRVA,1268425658507710464,https://twitter.com/Colon_Gabe/status/1268425658507710464
2020-06-04 06:12:29,YannaLeshea,,1,0,1,"I know it’s early, but I just can’t stop thinking about seafood.",,,,1268425372170928139,https://twitter.com/YannaLeshea/status/1268425372170928139
2020-06-04 06:10:15,l_loser_r,,0,5,17,"Why just why!! Lol im so weak!!! #kellyrowland #michellewilliams #Beyonce @BLAMEITONKWAY you are hilarious!!!!",,@BLAMEITONKWAY,#kellyrowland #michellewilliams #Beyonce,1268424809546944512,https://twitter.com/l_loser_r/status/1268424809546944512
2020-06-04 06:07:24,KidLavon,420s8n,0,0,0,"I’m not even the type of person who believes in certain shit but DAMN, if that ain’t some timing ",,,,1268424093226938369,https://twitter.com/KidLavon/status/1268424093226938369
2020-06-04 06:05:22,DarianSimoneXO,,0,0,0,"Ignorant, racist people on here are always so loud and wrong on their own pages but once you call them out, then they suddenly have absolutely nothing to say. Lil wack asses ",,,,1268423578841743360,https://twitter.com/DarianSimoneXO/status/1268423578841743360
2020-06-04 06:05:12,delshxn,xo_Tiyana,0,1,23,"why are you breathing",,,,1268423540350554118,https://twitter.com/delshxn/status/1268423540350554118
2020-06-04 06:03:34,khaos_ky,breakablemercy,0,0,0,"Murder 4 murder.",,,,1268423129002541056,https://twitter.com/khaos_ky/status/1268423129002541056
2020-06-04 06:03:15,PoeDaughter7,,0,0,0,"My daughter Alexandria’s quarantine graduation from High School took place Tuesday of this week. Even with quarantine and riots the graduation and dinner went well. @Monacan High School https://www.instagram.com/p/CBAJ4VbH-hg/?igshid=ex7rll41rd40",,,,1268423046454546432,https://twitter.com/PoeDaughter7/status/1268423046454546432
2020-06-04 06:02:39,TBRock00,lgbtqfc,0,0,4,"The solid No had me cackling.",,,,1268422897250467842,https://twitter.com/TBRock00/status/1268422897250467842
2020-06-04 05:59:39,TBRock00,,1,1,52,"Brooklyn Nine Nine writers trying to figure out how they’re gonna get all this into a jaunty 22 minute episode.",,,,1268422142498127872,https://twitter.com/TBRock00/status/1268422142498127872
2020-06-04 05:58:40,BDashReturns,,0,0,0,"That curfew shit is wrong and they think they (white)right",,,,1268421893406720000,https://twitter.com/BDashReturns/status/1268421893406720000
2020-06-04 05:57:06,galatham,,0,0,0,"What pandemic? Hey at least we won’t get hassled wearing mask everyday. Midpoint 2020: Halfway To The Election https://youtu.be/fpPoIYPPZiQ via @YouTube",,@YouTube,,1268421500325019648,https://twitter.com/galatham/status/1268421500325019648
2020-06-04 05:55:24,engross,RodRobinsonRVA,2,0,4,"I’m confused about this educational “porn” of which she is referring. Is she talking about sexual education curriculum??? Also, what did Lee do that was so magnificent. Did he win? I need clarity. ",,,,1268421074661904384,https://twitter.com/engross/status/1268421074661904384
2020-06-04 05:54:01,marckodadon,,3,4,11,"Wendy’s been cancelled since they changed the barbecue sauce recipe ",,,,1268420723485421568,https://twitter.com/marckodadon/status/1268420723485421568
2020-06-04 05:53:54,Taco_Pastorious,,0,0,2,"“Compromise where you can. Where you can't, don't. Even if everyone is telling you that something wrong is something right. Even if the whole world is telling you to move, it is your duty to plant yourself like a tree, look them in the eye, and say 'No, you move'.”",,,,1268420696574758915,https://twitter.com/Taco_Pastorious/status/1268420696574758915
2020-06-04 05:53:52,galatham,,0,0,0,"Wokevirus https://youtu.be/9zWQsRmANiA via @YouTube",,@YouTube,,1268420687196291076,https://twitter.com/galatham/status/1268420687196291076
2020-06-04 05:52:37,TheChrisKazama,,0,0,1,"If I go anywhere you want me to go, how will I know you'll still follow?",,,,1268420373781110785,https://twitter.com/TheChrisKazama/status/1268420373781110785
2020-06-04 05:49:41,ghaleyaarch,AreejAlSh,1,0,1,"Such an amazing show.",,,,1268419634534985732,https://twitter.com/ghaleyaarch/status/1268419634534985732
2020-06-04 05:49:06,cheyennecatlin,,1,0,3,"nothing hurts worse than having something you worked so hard for, get messed up in a split second.",,,,1268419487667228672,https://twitter.com/cheyennecatlin/status/1268419487667228672
2020-06-04 05:48:40,donavan_1999,,0,0,0,"@Blklivesmatter @RVAmag @NBC12 @734Coffee",,@Blklivesmatter @RVAmag @NBC12 @734Coffee,,1268419379026370560,https://twitter.com/donavan_1999/status/1268419379026370560
2020-06-04 05:45:59,WafaMayElamin,,0,0,1,"@Kim_Lily_ hello! Would love your insight for this event (maybe you could provide resources/help prepare follow up presentation) https://youtu.be/lOIu2yGOmyE",,@Kim_Lily_,,1268418701415657478,https://twitter.com/WafaMayElamin/status/1268418701415657478
2020-06-04 05:45:27,marckodadon,laurasseni,0,0,1,"I may not be the best in Spanish but I can definitely concur he said “yes we black” several time",,,,1268418566858121217,https://twitter.com/marckodadon/status/1268418566858121217
2020-06-04 05:44:28,austinoutloud,,0,0,3,"Also Ethan PHEW",,,,1268418322967793664,https://twitter.com/austinoutloud/status/1268418322967793664
2020-06-04 05:44:12,Michael17170313,,0,0,9,"So proud of #richmond tonight! Thousands of people came out for a #Peacefulprotest . One of the most amazing experiences of my life. Great job! #BlackLivesMatter #GeorgeFloyd #prayforpeace #richmondprotest Thanks to @LevarStoney for lifting curfew and reducing police presence. – at Rumors of War Statue by Kehinde Wiley",,@LevarStoney,#richmond #Peacefulprotest #BlackLivesMatter #BlackLivesMatter #GeorgeFloyd #prayforpeace #richmondprotest,1268418253803708418,https://twitter.com/Michael17170313/status/1268418253803708418
2020-06-04 05:42:45,marckodadon,itsTyCun,0,1,2,"Had to support just bought mine ",,,,1268417887850713093,https://twitter.com/marckodadon/status/1268417887850713093
2020-06-04 05:41:11,austinoutloud,,0,0,1,"Forgot how homoerotic this show is",,,,1268417496312360962,https://twitter.com/austinoutloud/status/1268417496312360962
2020-06-04 05:40:51,austinoutloud,,2,0,4,"is there anything hotter than watching Boston Rob just do literally anything on Survivor",,,,1268417409536458752,https://twitter.com/austinoutloud/status/1268417409536458752
2020-06-04 05:40:30,Rodjd,morethanmySLE,1,4,14,"United we stand, divided we fall #blacklifematters #sfprotest #BLACK_LIVES_MATTER #chicagoprotest #DallasProtest #bostonprotest #clevelandprotest #Houstonprotest #LAProtests #pittsburghprotest #phillyprotest #dcprotest #8cantwait #MLK",,,#blacklifematters #sfprotest #BLACK_LIVES_MATTER #chicagoprotest #DallasProtest #bostonprotest #clevelandprotest #Houstonprotest #LAProtests #pittsburghprotest #phillyprotest #dcprotest #8cantwait #MLK,1268417321258962944,https://twitter.com/Rodjd/status/1268417321258962944
2020-06-04 05:40:28,kennyb7322,,0,0,0,"@azurestack not my cup of tea",,@azurestack,,1268417314808094720,https://twitter.com/kennyb7322/status/1268417314808094720
2020-06-04 05:39:49,Rodjd,TypicallySilent,1,9,25,"United we stand, divided we fall #blacklifematters #sfprotest #BLACK_LIVES_MATTER #chicagoprotest #DallasProtest #bostonprotest #clevelandprotest #Houstonprotest #LAProtests #pittsburghprotest #phillyprotest #dcprotest #8cantwait #MLK",,,#blacklifematters #sfprotest #BLACK_LIVES_MATTER #chicagoprotest #DallasProtest #bostonprotest #clevelandprotest #Houstonprotest #LAProtests #pittsburghprotest #phillyprotest #dcprotest #8cantwait #MLK,1268417152291389440,https://twitter.com/Rodjd/status/1268417152291389440
2020-06-04 05:39:26,Rodjd,UnknownMark17,0,4,3,"United we stand, divided we fall #blacklifematters #sfprotest #BLACK_LIVES_MATTER #chicagoprotest #DallasProtest #bostonprotest #clevelandprotest #Houstonprotest #LAProtests #pittsburghprotest #phillyprotest #dcprotest #8cantwait #MLK",,,#blacklifematters #sfprotest #BLACK_LIVES_MATTER #chicagoprotest #DallasProtest #bostonprotest #clevelandprotest #Houstonprotest #LAProtests #pittsburghprotest #phillyprotest #dcprotest #8cantwait #MLK,1268417056581525505,https://twitter.com/Rodjd/status/1268417056581525505
2020-06-04 05:39:12,_ayyediddy,,0,0,0,"Sooooon as I get in bed, she gets comfortable IN MY ARMS, cuddle up, fart twice & passed out ",,,,1268416994476544000,https://twitter.com/_ayyediddy/status/1268416994476544000
2020-06-04 05:38:28,_ayyediddy,,0,0,0,"My child got out the bed crying & came looking for me I was so surprised",,,,1268416810724057088,https://twitter.com/_ayyediddy/status/1268416810724057088
2020-06-04 05:37:59,_ayyediddy,,0,0,0,"Tonight is proof that my kid wakes up throughout the night to make sure I am beside her ",,,,1268416688627875842,https://twitter.com/_ayyediddy/status/1268416688627875842
2020-06-04 05:37:54,kennyb7322,BillKindle,0,0,0,"Can I get an AMEN, unusually go tell me why do you need me first,",,,,1268416667064971264,https://twitter.com/kennyb7322/status/1268416667064971264
2020-06-04 05:37:25,Rikknoslick,ARIESV3NUS,0,0,0,"DOLLS KILL TOO ",,,,1268416548626223105,https://twitter.com/Rikknoslick/status/1268416548626223105
2020-06-04 05:37:02,Ouswaa1,melissarenaye_,0,0,2,"@TajHughes look at you ",,@TajHughes,,1268416451158904832,https://twitter.com/Ouswaa1/status/1268416451158904832
2020-06-04 05:36:41,DarianSimoneXO,carterforva,0,0,1,"This is why people are going to continue protesting and rioting. Don’t like it? Well then do your due diligence to help enact systemic reforms.",,,,1268416360859787265,https://twitter.com/DarianSimoneXO/status/1268416360859787265
2020-06-04 05:34:03,SunitaAppleBaum,meeeeeeeeessssh,0,0,0,"It’s not the best way to cope , but our ability to put on our game face daily >>> ...... I love us forreal",,,,1268415700395327496,https://twitter.com/SunitaAppleBaum/status/1268415700395327496
2020-06-04 05:33:50,austinoutloud,CSPDPIO,0,0,1,"It’s because y’all are a bunch of gas/trigger happy pigs",,,,1268415643428302848,https://twitter.com/austinoutloud/status/1268415643428302848
2020-06-04 05:33:48,DarianSimoneXO,dapmeup_,1,3,5,"1. You did nothing wrong. Being asked to apologize in the first place is outright ridiculous. 2. Does that place have so little going on for them that they’d actually put said apology in the newspaper? Really??",,,,1268415636566392833,https://twitter.com/DarianSimoneXO/status/1268415636566392833
2020-06-04 05:28:36,NyeColder,,0,0,2,"How are the Blue Checks watching the others get cancelled and still managing to screw up lol",,,,1268414330279780352,https://twitter.com/NyeColder/status/1268414330279780352
2020-06-04 05:27:09,marckodadon,itsTyCun,0,0,0,"Small bro",,,,1268413964125437953,https://twitter.com/marckodadon/status/1268413964125437953
2020-06-04 05:26:27,wscism,conor64,0,0,0,"“context stinks” doesnt it",,,,1268413785708126212,https://twitter.com/wscism/status/1268413785708126212
2020-06-04 05:25:55,marckodadon,,0,0,0,"Now that I think about it “OFF-WHITE” think about it was Virgil really hiding his coonery in plain sight and it really took this for us to finally understand",,,,1268413652950044675,https://twitter.com/marckodadon/status/1268413652950044675
2020-06-04 05:25:14,wscism,DearSplenda,0,0,1,"@conor64 you keep missing that critical point, cotton’s talking abt the US MILITARYYYYY good lord.",,@conor64,,1268413480203362304,https://twitter.com/wscism/status/1268413480203362304
2020-06-04 05:24:50,Rikknoslick,,0,0,0,"Watching all these people fall in love & being able to see all these beautiful black couples on my TL’s lately is a good relief to everything that’s going on. I love, love. I love to see it.",,,,1268413380517339137,https://twitter.com/Rikknoslick/status/1268413380517339137
2020-06-04 05:24:06,galatham,,1,1,2,"Sheriff David Clarke on Black Lives Matter https://youtu.be/MOqDnSmSx6Y via @YouTube",,@YouTube,,1268413195796066305,https://twitter.com/galatham/status/1268413195796066305
2020-06-04 05:22:58,a_mvck,BryTheGod_,0,1,0,"They just popping mfs",,,,1268412912500191233,https://twitter.com/a_mvck/status/1268412912500191233
2020-06-04 05:20:58,FarrahGlamour,jacds68,1,0,5,"At this point, we’re counting bottles not drinks",,,,1268412405446557704,https://twitter.com/FarrahGlamour/status/1268412405446557704
2020-06-04 05:18:47,JohnWoo24554923,,0,0,0,"Were my money from everybody at in the world – at Richmond Inn",,,,1268411858849054728,https://twitter.com/JohnWoo24554923/status/1268411858849054728
2020-06-04 05:18:18,JohnWoo24554923,,0,0,0,"All the food ceos o me cash – at Richmond Inn",,,,1268411736723460097,https://twitter.com/JohnWoo24554923/status/1268411736723460097
2020-06-04 05:17:13,Sierra8News,,2,3,22,"PEACEFUL PROTEST Demonstrators in the Town of Ashland marched and chanted together speaking out against police brutality and racism. This is in response to the death of #GeorgeFloyd, #BreonnaTaylor, and many others. Watch the full report here https://www.wric.com/news/local-news/hanover-county/ashland-residents-police-unite-for-peaceful-march-against-injustice/",,,#GeorgeFloyd #BreonnaTaylor,1268411464706068480,https://twitter.com/Sierra8News/status/1268411464706068480
2020-06-04 05:16:57,JohnWoo24554923,,0,0,0,"Why I can't see all weathy people for – at Richmond Inn",,,,1268411397953765376,https://twitter.com/JohnWoo24554923/status/1268411397953765376
2020-06-04 05:16:53,Rikknoslick,,0,0,2,"Hey sex, I’ve been stressed. Miss you",,,,1268411381004537861,https://twitter.com/Rikknoslick/status/1268411381004537861
2020-06-04 05:15:35,spencer__law,EGonzaba,0,0,1,"The nats hat, the supremes... we have no choice but to stan",,,,1268411050925441031,https://twitter.com/spencer__law/status/1268411050925441031
2020-06-04 05:15:27,marckodadon,,1,7,42,"Been getting crazy behind the lens ",,,,1268411018503491586,https://twitter.com/marckodadon/status/1268411018503491586
2020-06-04 05:15:00,delshxn,,0,3,4,"Alabama Governor Kay Ivey: Willie Simmons has served 38 years for a $9 robbery - Sign the Petition! http://chng.it/ZdhD8FB4 via @Change",,@Change,,1268410906926612481,https://twitter.com/delshxn/status/1268410906926612481
2020-06-04 05:13:13,dawgiel,SallyLHudson,0,0,1,"This tracks 100%.",,,,1268410455762051073,https://twitter.com/dawgiel/status/1268410455762051073
2020-06-04 05:11:28,jdavidcox,WardieJerusalem,0,0,1,"If Trump wins re-election, toad venom is definitely how I’m going out",,,,1268410018317156354,https://twitter.com/jdavidcox/status/1268410018317156354
2020-06-04 05:09:51,DavilaFootball,Mythaes,0,1,2,"GOT EEEEEEMMMMMM",,,,1268409608017756160,https://twitter.com/DavilaFootball/status/1268409608017756160
2020-06-04 05:08:25,spencer__law,southerngoth_ic,0,0,1,"I see your inclusive language ",,,,1268409248138047488,https://twitter.com/spencer__law/status/1268409248138047488
2020-06-04 05:07:45,aamon17,,0,0,0,"@DrewBrees is still tripping! #BlackLivesMatter #GeorgeFloyd #CTE",,@drewbrees,#BlackLivesMatter #BlackLivesMatter #GeorgeFloyd #CTE,1268409079308959744,https://twitter.com/aamon17/status/1268409079308959744
2020-06-04 05:06:33,TheAdrianLance,MilanChrisGordy,0,0,1,"This one?",,,,1268408778992553986,https://twitter.com/TheAdrianLance/status/1268408778992553986
2020-06-04 05:05:09,franjudge54,CAROLINAKlSSY,0,0,0,"",,,,1268408425094012929,https://twitter.com/franjudge54/status/1268408425094012929
2020-06-04 05:04:30,JohnWoo24554923,,0,0,0," – at Richmond Inn",,,,1268408263084826624,https://twitter.com/JohnWoo24554923/status/1268408263084826624
2020-06-04 05:04:05,wscism,conor64,1,0,0,"not so sure abt that tbqh",,,,1268408159917559809,https://twitter.com/wscism/status/1268408159917559809
2020-06-04 05:03:15,wscism,nhannahjones,0,0,0,"conor you pretend like neither @nhannahjones or @WesleyLowery talk abt the horrors of US policing. they protest that. you’re being disingenuous &amp; don’t even realize it. being more horrified at the MILITARY intensifying policing’s problem is an extension of what they argue already",,@nhannahjones @WesleyLowery,,1268407949472477185,https://twitter.com/wscism/status/1268407949472477185
2020-06-04 05:03:05,passmorejb,Nurse_K_,0,0,0,"Sounds like fun ",,,,1268407906367651842,https://twitter.com/passmorejb/status/1268407906367651842
2020-06-04 05:01:48,YannaLeshea,,0,0,0,"Okay, imma get my life together again starting Sunday. These last couple of weeks has just been draining asf for me.",,,,1268407584622510082,https://twitter.com/YannaLeshea/status/1268407584622510082
2020-06-04 05:00:44,franjudge54,StrongFree67,1,0,1,"Thank you my friend. So nice to hear this from you. Well get there, one person at a time. ",,,,1268407317307052038,https://twitter.com/franjudge54/status/1268407317307052038
2020-06-04 04:59:39,JohnWoo24554923,,0,0,0," – at Richmond Inn",,,,1268407043062366208,https://twitter.com/JohnWoo24554923/status/1268407043062366208
2020-06-04 04:57:52,Rikknoslick,shadowandact,0,0,0,"Shit not riverdale, I love that show",,,,1268406594175479809,https://twitter.com/Rikknoslick/status/1268406594175479809
2020-06-04 04:57:08,MonteiigoBay,,0,0,1,"@ShamoneKhia I’m so glad you’re back We need you here ",,@ShamoneKhia,,1268406407520497669,https://twitter.com/MonteiigoBay/status/1268406407520497669
2020-06-04 04:56:43,TLOPrince,RealJasonDailey,0,0,1,"Of course every day & every night even during the day ! Have a relationship with god is key to everything ",,,,1268406303233314816,https://twitter.com/TLOPrince/status/1268406303233314816
2020-06-04 04:55:45,DarianSimoneXO,ImTheReasonWhy,0,0,0,"People are dying and having their rights stripped away and she’s worried about a fuckin tea business. I’m tired of the bullshit and the tone deaf mfs.",,,,1268406062341816320,https://twitter.com/DarianSimoneXO/status/1268406062341816320
2020-06-04 04:55:22,MonteiigoBay,ShamoneKhia,0,0,0,"He said",,,,1268405966388834304,https://twitter.com/MonteiigoBay/status/1268405966388834304
2020-06-04 04:54:26,LLoveismyname,preetkb,1,0,0,"It sounded like one of those horror move screams but I can’t see anything",,,,1268405730450825216,https://twitter.com/LLoveismyname/status/1268405730450825216
2020-06-04 04:54:05,MonteiigoBay,ShamoneKhia,1,0,46,"Is that her booty ho- ",,,,1268405643037343745,https://twitter.com/MonteiigoBay/status/1268405643037343745
2020-06-04 04:54:00,JohnWoo24554923,,0,0,0," – at Richmond Inn",,,,1268405622468489216,https://twitter.com/JohnWoo24554923/status/1268405622468489216
2020-06-04 04:53:47,franjudge54,franjudge54,0,0,1,"The findings showed that Nixon owed about $477,000 in additional taxes.",,,,1268405566734557184,https://twitter.com/franjudge54/status/1268405566734557184
2020-06-04 04:52:09,TheChrisKazama,ValPancakes,0,0,1,"59 ",,,,1268405155206234112,https://twitter.com/TheChrisKazama/status/1268405155206234112
2020-06-04 04:51:56,franjudge54,franjudge54,0,0,0,"The last time Congress looked into the IRS audit of a president’s returns was during the Richard Nixon administration. In that case, Nixon voluntarily provided his returns. A congressional committee concluded there were several items incorrectly reported on Nixon’s returns.",,,,1268405101863067648,https://twitter.com/franjudge54/status/1268405101863067648
2020-06-04 04:51:14,JohnWoo24554923,,0,0,0," – at Richmond Inn",,,,1268404923688943616,https://twitter.com/JohnWoo24554923/status/1268404923688943616
2020-06-04 04:50:28,LLoveismyname,,1,0,0,"I just heard someone screaming from outside",,,,1268404733443739649,https://twitter.com/LLoveismyname/status/1268404733443739649
2020-06-04 04:47:23,Rikknoslick,,0,0,1,"I really wanted to retweet something but it was grammatically incorrect & I went back & forth with myself for several minutes about if I should. Ultimately, I didn’t. I couldn’t get over the misplaced comma. There is truly something wrong with me ",,,,1268403954330800130,https://twitter.com/Rikknoslick/status/1268403954330800130
2020-06-04 04:45:53,tweetescobar,jessethechef,0,1,3,"I’m definitely making this shit when I get to atl",,,,1268403577749483520,https://twitter.com/tweetescobar/status/1268403577749483520
2020-06-04 04:45:32,BradKutner,GoadGatsby,0,0,7,"I interviewed him for Gayrva when he was still LT gov and lemme tell you I’ve never heard a more open minded set of ideals from such a southern drawl in my god damn life. The man made mistakes but he’s gonna make it right and disappear having changed this state forever.",,,,1268403490990239745,https://twitter.com/BradKutner/status/1268403490990239745
2020-06-04 04:44:35,JohnWoo24554923,,0,0,0," – at Richmond Inn",,,,1268403251944226816,https://twitter.com/JohnWoo24554923/status/1268403251944226816
2020-06-04 04:43:51,EmpathicMeta,BaileyBoo_14,0,0,1,"oop",,,,1268403064798613504,https://twitter.com/EmpathicMeta/status/1268403064798613504
2020-06-04 04:43:49,JohnWoo24554923,,0,0,0,"https://youtu.be/fi4LPPJoDQ8 – at Richmond Inn",,,,1268403059148931072,https://twitter.com/JohnWoo24554923/status/1268403059148931072
2020-06-04 04:43:31,hcirhigher,tangerineti,1,0,1,"dat boy weird",,,,1268402983106199558,https://twitter.com/hcirhigher/status/1268402983106199558
2020-06-04 04:42:49,jdavidcox,nuffsaidny,0,0,2,"“Hey can I get a Hulk or Pepsi GMT?” “Oh yeah man we have plenty of each in stock” Like what lmao. Come up with a better lie, cops.",,,,1268402806437941251,https://twitter.com/jdavidcox/status/1268402806437941251
2020-06-04 04:42:32,franjudge54,JayV7874,2,0,1,"While there is no law requiring Trump to publicly release his tax returns, federal law of IRS Code section 6103(f) does require Trump's (or anyone else's) tax returns to be given to Congress if they request it.",,,,1268402735428313089,https://twitter.com/franjudge54/status/1268402735428313089
2020-06-04 04:41:46,JohnWoo24554923,,0,0,0," – at Richmond Inn",,,,1268402540628135936,https://twitter.com/JohnWoo24554923/status/1268402540628135936
2020-06-04 04:41:12,BradKutner,BPaves,1,2,12,"This is incredibly true.",,,,1268402399246458880,https://twitter.com/BradKutner/status/1268402399246458880
2020-06-04 04:41:11,JohnWoo24554923,,0,0,0,"https://youtu.be/yUZGOZpYrs0 – at Richmond Inn",,,,1268402396914503682,https://twitter.com/JohnWoo24554923/status/1268402396914503682
2020-06-04 04:40:33,EmpathicMeta,,0,1,2,"The idiocy I’ve encountered tonight......",,,,1268402236595548160,https://twitter.com/EmpathicMeta/status/1268402236595548160
2020-06-04 04:38:58,JohnWoo24554923,,0,0,0," – at Richmond Inn",,,,1268401837960564749,https://twitter.com/JohnWoo24554923/status/1268401837960564749
2020-06-04 04:38:35,AndrewAlixRadio,wmtaylorhall,0,0,0,"Heading to Oak Island, NC. Plan on hitting the 757 at some point this summer though.",,,,1268401742137483266,https://twitter.com/AndrewAlixRadio/status/1268401742137483266
2020-06-04 04:37:55,JohnWoo24554923,,0,0,0," – at Richmond Inn",,,,1268401572947668993,https://twitter.com/JohnWoo24554923/status/1268401572947668993
2020-06-04 04:37:55,DavilaFootball,marvinwilson21,0,0,0,"This is huge.",,,,1268401571366342656,https://twitter.com/DavilaFootball/status/1268401571366342656
2020-06-04 04:37:23,principal_dport,1onedge07,1,0,1,"Congratulations!!!",,,,1268401437748363264,https://twitter.com/principal_dport/status/1268401437748363264
2020-06-04 04:36:41,BradKutner,merickman,0,0,1,"... what.",,,,1268401263370256384,https://twitter.com/BradKutner/status/1268401263370256384
2020-06-04 04:36:18,Giotheher0,,0,29,81,"RVA ",,,,1268401167215845377,https://twitter.com/Giotheher0/status/1268401167215845377
2020-06-04 04:35:54,JohnWoo24554923,,0,0,0," – at Richmond Inn",,,,1268401065201983488,https://twitter.com/JohnWoo24554923/status/1268401065201983488
2020-06-04 04:35:30,DavilaFootball,MySportsUpdate,0,0,0,"It’s so much more nuanced than this & Joe Horn’s op. Being an ally is admitting a problem. There’s numerous instances of white people being “allies” with their money & time but not with their heart. Ever watch “Get Out” or see Amy Cooper’s deplorable actions? There you go.",,,,1268400963288813568,https://twitter.com/DavilaFootball/status/1268400963288813568
2020-06-04 04:35:16,KMac8281,,0,0,1,"#COVID #coronavirus #riots2020",,,#COVID #coronavirus #riots2020,1268400908125208576,https://twitter.com/KMac8281/status/1268400908125208576
2020-06-04 04:34:59,JessePyroTwitch,,0,0,2,"@ConcertaChick #ApexLegends Watch ConcertaChick with me on Twitch!",,@ConcertaChick,#ApexLegends,1268400835496640512,https://twitter.com/JessePyroTwitch/status/1268400835496640512
2020-06-04 04:33:53,JohnWoo24554923,,0,0,0," – at Richmond Inn",,,,1268400558483931136,https://twitter.com/JohnWoo24554923/status/1268400558483931136
2020-06-04 04:33:47,JohnWoo24554923,,0,0,0,"https://youtu.be/vm0td8Hiel0 – at Richmond Inn",,,,1268400532080771072,https://twitter.com/JohnWoo24554923/status/1268400532080771072
2020-06-04 04:33:40,JohnWoo24554923,,0,0,0,"https://youtu.be/vm0td8Hiel0",,,,1268400502972219392,https://twitter.com/JohnWoo24554923/status/1268400502972219392
2020-06-04 04:32:31,ChelseaWiseRVA,SallyLHudson,0,4,26,"This is how policy is cratered and why we have to be in from the beginning.",,,,1268400215687663618,https://twitter.com/ChelseaWiseRVA/status/1268400215687663618
2020-06-04 04:32:10,Radioblitz,,0,0,1,"",,,,1268400128085368832,https://twitter.com/Radioblitz/status/1268400128085368832
2020-06-04 04:32:02,ghaleyaarch,AN_AlAwadhi,0,0,1," ",,,,1268400091766890497,https://twitter.com/ghaleyaarch/status/1268400091766890497
2020-06-04 04:31:56,ChelseaWiseRVA,SallyLHudson,0,0,2,"Smart.",,,,1268400066676604930,https://twitter.com/ChelseaWiseRVA/status/1268400066676604930
2020-06-04 04:31:05,JohnWoo24554923,,0,0,0," – at Richmond Inn",,,,1268399853366915073,https://twitter.com/JohnWoo24554923/status/1268399853366915073
2020-06-04 04:30:16,JohnWoo24554923,,0,0,0," – at Richmond Inn",,,,1268399646747000834,https://twitter.com/JohnWoo24554923/status/1268399646747000834
2020-06-04 04:30:03,loverboiii_,stillmicahy8s,1,1,7,"Y’all pls go and look at this mans recent tweets. He’s literally proud of being racist. THE DELUSION",,,,1268399593991143426,https://twitter.com/loverboiii_/status/1268399593991143426
2020-06-04 04:29:16,WinterTimeSean,,0,0,1,"Robert Lee bitch you coming down. One way or the other",,,,1268399396187766784,https://twitter.com/WinterTimeSean/status/1268399396187766784
2020-06-04 04:28:43,josiahcwells,,1,6,57,"fixed up my ocd! #fulltone #fulltonepedals #fulltoneocd",,,#fulltone #fulltonepedals #fulltoneocd,1268399259751198725,https://twitter.com/josiahcwells/status/1268399259751198725
2020-06-04 04:28:32,LexxHayy,ASluttyLeo,0,0,0,"“I bet you do” ",,,,1268399210057150465,https://twitter.com/LexxHayy/status/1268399210057150465
2020-06-04 04:28:14,JynkoGG,,0,0,2,"My @PlayVALORANT update: I am god tier at this game, even better than @shroud. Now, if only I can move 5 steps without lagging I’d be able to go pro #LaptopGaming P.S. I’m joking about the Shroud thing.",,@PlayVALORANT @shroud,#LaptopGaming,1268399135838867457,https://twitter.com/JynkoGG/status/1268399135838867457
2020-06-04 04:28:06,ARayRVA,edace2936,1,0,1,"Where will it start?",,,,1268399102867496961,https://twitter.com/ARayRVA/status/1268399102867496961
2020-06-04 04:25:44,OctolingJen,ADHDsWorld,0,0,1,"",,,,1268398508853399553,https://twitter.com/OctolingJen/status/1268398508853399553
2020-06-04 04:24:40,JohnWoo24554923,,0,0,0," – at Richmond Inn",,,,1268398238366867456,https://twitter.com/JohnWoo24554923/status/1268398238366867456
2020-06-04 04:22:51,OctolingJen,JessePyroTwitch,0,0,2,"For some reason, Brad always pops into my head as a male Karen.",,,,1268397783515529216,https://twitter.com/OctolingJen/status/1268397783515529216
2020-06-04 04:22:23,Radioblitz,,0,0,1,"Welp so much for Trina...",,,,1268397665211088897,https://twitter.com/Radioblitz/status/1268397665211088897
2020-06-04 04:21:41,JohnWoo24554923,,0,0,0," – at Richmond Inn",,,,1268397489553575936,https://twitter.com/JohnWoo24554923/status/1268397489553575936
2020-06-04 04:20:51,TBRock00,batespken,0,0,1,"I like your style.",,,,1268397277476945920,https://twitter.com/TBRock00/status/1268397277476945920
2020-06-04 04:20:35,SunitaAppleBaum,_SoOverIt,0,0,1,"I can understand . I’ve been itching to try honey pot but the cup thing I can’t wrap my head around yet",,,,1268397212750528512,https://twitter.com/SunitaAppleBaum/status/1268397212750528512
2020-06-04 04:19:12,pacobjarker,thatsobishen,0,0,4,"voguing can change the world",,,,1268396864338104322,https://twitter.com/pacobjarker/status/1268396864338104322
2020-06-04 04:18:38,tomschlick,jamesmills,0,0,1,"If tower can run custom commands I don’t see why it couldn’t work.",,,,1268396719773044736,https://twitter.com/tomschlick/status/1268396719773044736
2020-06-04 04:18:26,delshxn,zoeamourr,0,0,5,"nah ",,,,1268396668153737224,https://twitter.com/delshxn/status/1268396668153737224
